"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,0,0,0,1,1,1,0.0394833885048798,0.238228293490634,0,0,1,0,0.492153760636251,0,1,0.927261173480195,1,0.990150894636561,0.892402729407315,0.927261173480195,1,1,0,1,0,0,1
1,0,0,0.927175434895184,1,0.993812059289106,1,1,0,1,0,0,1,0,0.318351541972065,1,1,1,0.984729086889073,0.795789247080351,0.994410721480611,1,1,1,0.762587349937287,1,0,1
1,1,0,0.960722347629797,1,0,0.913854704247717,0,0,0,0,0,0.0862592273391538,0,1,0.52088241593489,1,0.995961780619276,0.976643221102916,0.988728398378477,1,1,0.505289960050924,1,0.0780938924924538,1,0,1
1,1,0,0.972539079002957,0,0.462926254704243,0,0.752882903800015,0,0,0,0,1,0,0.972539079002957,1,1,0.971139262765326,0.948626456532608,1,1,1,0,0.830347481062883,1,1,0,1
1,1,0.318351541972065,1,0.217683215130024,1,0,1,0,0,0,0.479683267347364,1,1,1,1,0.986363894298296,0.990600303111701,0.986330527567,1,0,0,0.77592257790067,0.419013443586343,1,1,0,1
1,1,0.382709891936824,1,0.245966449406988,0.714684533780011,0.817107395549231,0.541417752481302,0.116284160366398,0,1,0,0,0.337256434047956,1,1,0.968477557195281,0.986033382252775,1,1,0,0,0,1,0.538119886458507,1,0,1
1,0,0.260044432729601,1,0,0,0.224126180508227,0,1,0,0.711466289902424,0,0,0,1,0.998471600495228,0.998337694884551,0.972639956516246,1,1,0,0,1,0,0.51914663298904,1,0,1
1,0,0,0.479683267347364,0,1,0,1,0.769018960752356,1,0,0.419013443586343,1,1,1,0.971623452328635,0.954408200492,1,1,0.545829424438923,1,0.734845887374233,0,1,0,1,1,1
1,0,0,0.190326581231914,1,0.78842980353084,0,1,0,0,0,1,1,1,0.982815241690172,0.975773171912303,0.995381456730953,1,0,1,0.861849494571322,1,0.428279069767442,1,0.158463550629862,0.549272250059652,1,1
1,1,1,0.382709891936825,0,0.694885124937112,1,0.749592966460436,0,0,1,0,1,0.994557832142045,0.982886180853521,0.97283730269396,1,1,0,0.439213917749293,0,1,0,1,1,0.435539410451432,0.382709891936824,1
1,1,0,0,0,0,0,0,1,0.12665749656121,0,1,1,0.936393038657015,0.979417079249456,0.998016625489008,1,0.786140226442851,0,0,1,0.467004781915664,0.100346591846839,1,0,0.224126180508227,1,1
1,1,0,1,0,1,0.479683267347364,1,0.354077583289753,1,1,1,0.994048401329253,0.930739263383216,0.990975625515527,1,1,0,0,0.180552287522549,1,0,0,1,0,0,1,1
1,1,0,1,0,0,0.505289960050924,0.169498735999869,0,1,1,0.991795622921842,0.942440618764225,0.94301735763378,1,1,0.495373359156445,0,0,1,0,0.52088241593489,0,1,0,0,0,1
1,1,1,0.691301876065947,1,0.920023091611528,1,1,0,1,1,0.996570253264091,1,0.984413798643384,1,0,1,1,0,1,0.386259285812346,1,0,0,0.224126180508227,0,0,1
1,1,1,1,0,1,0,0.730442081128387,0,1,0.956100067818314,0.988752431173458,0.954232177656689,0.992202038443682,1,1,0.448677286177508,1,0.806756851475433,0,1,1,1,1,0.293659905600204,1,1,1
1,1,1,0,0.479683267347364,1,0.957172557172557,1,0,1,0.934175192144785,0.966696474005859,0.977266027203999,1,1,0.881924756723623,0,0,1,0,0.380267375498397,0.257684644144447,0.769289526701231,0,0.425744405400407,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
