"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,0,0,0.9979398434281,1,1,1,0.068691681556482,0.379683335946073,0,1,1,0,0.907048161186428,0,1,0.954436639064401,1,0.9979398434281,0.962648441665455,0.976152148014672,1,1,0.368584130405496,1,0,1,1
1,0,0,0.775820253512104,1,0.714524535352542,0,1,0,1,0.401320132013201,0.534946384382733,1,0,0,1,1,1,0.973132935693744,0.904975691802193,0.969969796823269,1,1,0,0.668499175371083,0,1,1
1,1,0,0,1,0,0.463002919152177,1,0,0,0,1,0.124518019639093,0,0,0,1,0.984461249523865,0.994881771698289,0.989963132247072,1,1,0.623230919664454,1,0,0,1,1
1,1,0,0,0,0.543821570241748,0,0.654434565550252,0.427185607619496,0.83133109082172,0,0.181138284346721,1,0,0.433382242422074,1,1,0.970345745607616,0.951277857725435,1,1,1,1,0.97753262478138,1,0,1,1
1,1,0.398683127572016,1,0.419684630046786,1,0,1,1,1,0,0.748069597446721,0,1,1,1,0.970631155660267,0.98353703975306,0.991362054836846,1,1,0.764011075672076,0,0.436093319957816,1,0,1,1
1,1,0.664836673071644,1,0.362412090378573,0,0.894514048694565,0,0.10129794086074,0.954436639064401,1,0.868690754224481,1,0.117191658199061,1,1,0.971129124381578,0.987506767453176,1,1,0,0,0,1,0.516937524773607,1,1,1
1,0,0.664836673071644,1,0,0,0.274883668142095,0,1,0,0,0,0,0,1,0.997999226127605,0.921612384488929,0.987596977098379,1,1,0.501546710661992,0,0,0,0.511250897116562,1,1,1
1,0,0,0.83133109082172,1,1,0,1,0.954465661161466,1,0,0.53684177195149,0,1,1,0.973845470233851,0.989914155214579,1,1,0.415146945859057,1,0.803988344787735,0,1,1,1,1,1
1,0,0,0.24910007199424,1,0.844114712135017,0,1,0.498456472525211,0,0,1,1,1,0.980576275426141,0.981203146950883,0.995931402443515,1,0,1,0.771182141045155,1,0.758059467918623,1,0.498456472525211,0.693784016041249,1,1
1,1,1,0,0,0.617141407092558,1,0.738339599634183,0,0,1,0.954465661161466,1,0.995956341736279,0.940031940547316,0.968758316035979,1,1,0,0.406072337636605,1,1,0,1,1,0.586525887538141,0.498456472525211,1
1,1,1,1,0,0,0.548358546876608,1,1,0.398683127572016,1,1,1,0.909923194859654,0.94298148763147,0.988077420588332,1,0.143404681879828,0,0,1,0.706976356282057,0.687794627136934,0,0,0.419684630046786,1,1
1,1,1,1,0,1,0,1,0.390859503598748,0,1,1,0.997260960633022,0.963956785141774,0.96558131409582,1,1,0,0,0.37555314352509,1,0,1,1,0.668499175371083,0.668499175371083,1,1
1,1,1,1,0,1,0.738820084192545,0.320318584590969,0,1,1,0.984277153793736,0.941324070644684,0.953551903273106,1,1,0.332190371691126,1,0,1,0,0,0,1,1,0.9979398434281,1,1
1,1,1,0.751932392043698,0,0.200742880726372,1,1,1,1,1,0.957280096436523,1,0.997202390892101,1,0,1,0,0,1,0.609363921227785,1,0,0.664836673071644,0.498456472525211,1,1,1
1,1,1,1,0,1,1,0.763486236666294,0,1,0.984433523204612,0.982059417363715,0.960018815449063,0.973574373920869,1,1,0.406072337636605,1,0.453099861563213,1,1,1,0,1,0.569748294518937,1,1,1
1,1,1,1,0,1,0.935384615384615,1,0,1,0.947824392476415,0.982739016498929,0.996840915923633,1,1,0.334479438866731,0.849837526125494,1,1,0.332190371691126,0.716178809117145,0.23171268392553,0.75892817175036,1,0.569748294518937,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
