"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,0.548059701492537,0.953249714937286,0.137199222836646,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99672131147541,0.992335456780892,0.991523950718266,1,0.201183431952663,1,0.463870641738252,1,1
1,1,1,0.613897501367864,1,1,1,0.223520818115413,0.618181818181818,0,1,1,1,0.669584245076586,1,0,0,1,0.979632861790053,0.99521404584997,0.998737432161767,1,1,0.784749801429706,1,0,1,1
1,1,1,0.860356138706654,1,0.875954198473282,0,1,0.860356138706654,1,0.446715328467153,0.919923476359661,1,1,0,0,1,1,0.999724311764011,0.9262537725087,0.987981295997249,1,0,1,0.963273871983211,0,1,1
1,1,1,0,0,0,0.870014771048744,1,0,1,1,0,0,0,1,0.612594458438287,1,0.989549426075038,0.989512496539056,0.995391544334041,1,1,0.372353370649793,1,0.913411636164982,1,1,1
1,1,0,0,1,0.94673004425504,1,0.826707834812814,0.892128279883382,0.912343470483005,0.361689470553242,0.803149606299213,1,0,0.912343470483005,1,1,0.990535936401493,0.970408075230782,1,1,1,1,0.796854521625164,1,0,1,1
1,1,0.803149606299213,1,0.423236514522822,1,1,1,1,1,1,0.950638591646531,0,1,1,1,0.979962635993992,0.991926478848457,0.993688007213706,1,1,0.612594458438287,0.99672131147541,0.248569092395748,0,0,1,1
1,1,0.568755846585594,0,0.944444444444444,0.345945945945946,0.815013404825737,0.663755458515284,0.232111251580278,0.949110209178895,0,0.209294320137694,1,0.669584245076586,1,1,0.98524174365579,0.977933526802825,1,1,1,1,0,1,0.669584245076586,0,1,1
1,1,0,0,1,0,0.251437962202136,0,1,1,0,0,0,0,1,0.993678778185301,0.9698644611977,0.993657023824674,1,1,0.669584245076587,0,0,0.442181818181818,0.692621095518334,0,1,1
1,1,0,0.912343470483005,1,0,1,1,0.838909968954812,0,0,0.830147460404151,0,1,1,0.991614199598125,0.99672131147541,1,1,0.699950273495773,1,0.537957883560432,1,1,1,0,1,1
1,1,1,0.335158817086528,1,0.99672131147541,0.815665368054132,1,0,0,0,1,1,1,0.989202780653749,0.995644900580915,0.978634723234103,1,0.692680148105953,1,0.892128279883382,1,0.88695652173913,1,0.77233720343261,0.93006993006993,1,1
1,1,1,0,1,0,1,0.789337919174549,0,1,1,0.883232747310417,1,0.993678778185301,0.989136770706375,0.979840600093765,1,1,1,0.526348709929633,1,1,0.724240619416319,1,1,0.99672131147541,0.99672131147541,1
1,1,1,1,0,0,0,1,1,0,0,1,1,0.965278350515464,0.988689480822152,0.994161196635721,1,0.628748707342296,0,0.860356138706654,1,0.791866913123845,0.717299578059072,1,0.821354011333134,0.99672131147541,1,1
1,1,1,1,0,1,0.730310262529833,1,0.648030495552732,0,1,1,0.998078155028828,0.985476793770472,0.976397681082162,1,1,0,1,0.492997893171397,1,1,1,1,0.803149606299213,0.99672131147541,1,1
1,1,1,1,0,1,0.568755846585594,0,0.85168986083499,1,1,0.986337560643459,0.977267508610792,0.976642527978934,1,1,0.542857142857143,0,0,1,0.72302441585718,0,0.595330739299611,1,0,0.99672131147541,1,1
1,1,1,0.82035466461064,0,0.968152866242038,1,0,1,1,1,0.976951733737258,1,0.993256384622376,1,0,1,0,0,1,0.865963467970157,1,0,0,0.669584245076586,1,1,1
1,1,1,1,0.663755458515284,1,1,0.901796748740375,0.780896828290193,1,0.996729499910805,0.972627088517597,0.948367433546379,0.985216116302947,1,0,0.514128608522988,1,0.836522689994532,0,0,1,0,1,0.803149606299213,1,1,1
1,1,1,1,0,1,0.972972972972973,1,1,1,0.982954871853791,0.968498420294261,0.985167251550603,1,1,0.82035466461064,0,0,1,0,0.545780969479354,0.77233720343261,0.836522689994533,1,0.99672131147541,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
