,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20
80,6.349810432475765,498.5938953352039,177.7405379825186,141.50278146583727,17.623480401981208,-328.30906145931124,1129.1015283231764,450.5587361969493,-256.87555142376004,-242.6940304250736,424.2182955217876,207.54888285488195,-563.4866171025526,-314.075879073766,-123.74386378745257,-174.19644980693627,32.053850947451046,-66.05173114870102,204.1841641859021,-374.9145105671038
81,-293.5597278722888,-557.574899643735,-630.0765954293535,192.08749440573888,152.85370235019585,55.035352746492684,600.6801900215238,98.89743378305762,17.633850933358953,330.08239133426355,334.93038686831966,3.1380285931538134,158.6424243509624,304.3398956860144,210.40956456910712,-247.87685599195086,-253.16612690298254,276.07280519120394,53.64708442581089,22.30551695189845
82,-262.00768348835487,-622.628434677022,673.9453102320609,118.25964683826005,-358.40089387076057,-323.7627093716976,97.4637350927705,-104.73585301633668,-65.61181793896654,172.2538340334706,-152.66763396748232,147.80574061520082,-207.56033744943028,-154.58443221504834,-157.86657028309574,-150.58782966093696,58.566841708943805,-293.4485947014687,-88.09216377108673,-245.16226496075296
83,360.7595643755195,198.52204119945588,-105.48375630292897,-299.4868683033391,-228.5119802345678,-501.688373339073,0.6377760487059592,-395.43800447420097,335.4261079912537,-803.9288494878834,-308.5924905514841,-159.06074638325896,-47.96802018123293,154.88549840819675,317.27470930122286,493.951733519289,268.1408373802456,238.43474437138818,-59.381191641672736,-56.965021344145306
84,240.15721008283666,-836.2254234339292,-13.005399220715885,-274.0777111621768,79.36842084806848,-322.8308987967142,-368.92131033892906,332.2634912315599,98.92695046737313,-68.92668694355196,412.8226733731478,345.4837371583417,37.23807005081442,31.973135575961205,-324.0490219968329,453.58165178554015,-52.738093921008314,-302.10369312528155,-87.63382043953152,-115.79972795381158
85,-510.6096846415185,374.44670505565347,747.7068418547434,-403.1187642651525,-339.31777158241357,-312.1764485318613,-939.9271323344207,-292.61470971082025,-110.89927879290823,44.45835740522858,-174.26308075077154,-61.021146252415505,354.73264194597783,18.222099681159566,124.78592412822528,-47.65843075143482,-1.8330164981154125,175.9921178515974,-170.8062766420042,209.86985511441932
86,-789.0183029486503,-58.668466758632505,-245.46748546186663,-87.18612772237381,-355.4377503884652,339.72957063828056,-177.02390098716546,-531.78183637436,302.74914753497706,-418.71963352163954,211.27531893660634,-347.45357990538656,139.31065870928543,-193.36825778342296,11.922406182782899,-90.78046225936147,351.2383969906459,-265.6465001695937,-83.91018756115464,-49.43873050020259
87,164.0017644864776,-215.20072463220671,169.0672780745726,-627.6220228628173,395.48594878216926,17.62114732349597,137.63679431502544,-114.28175198721036,639.8821319608709,-243.24076592516008,-112.48257319954577,-183.50923970110512,-6.31332067855737,14.0529003027266,-212.60329225477003,-279.39408071829166,-11.391764615603016,-143.90487265231963,-44.31863080275223,699.5452228014615
88,749.4402614163374,-368.9836188761724,320.4007173245237,1097.9806105295124,274.6639099702426,592.0637246426103,-308.7402661873822,-234.6731615980995,-94.35520634964246,-273.1418571050796,-20.961401946255314,-81.8128479100949,-133.81458280288396,263.5115466128186,-45.17887856196379,-486.618925640226,283.9315331228256,252.71108624084027,364.80029481932917,-321.5104020197259
89,740.106235201811,-232.09080465605987,721.7019637725134,1029.4051115417801,-4.2558031098419615,295.8288167703988,-36.869480190895764,-619.9562946135665,150.40150372923878,-567.3179325927525,-184.92212087102573,168.0363353941792,103.66883836564027,213.4056976738008,-148.94053761106545,-261.6366156136985,-316.7343052383038,-159.65687527454034,103.81626028484492,96.43028689950052
90,-94.54547661217323,-890.59248335668,342.93692406406825,-52.042775340003104,237.0181450848218,18.319445942259474,-81.07834323571714,439.6143041718545,175.06127567498427,11.48389278608562,-119.85349037305832,498.01495220062435,95.33327779126942,-1.4066569365592112,29.62517756189877,-0.9018742404605472,164.1833581583179,66.20372514638875,-178.7170254195687,-116.14905489680794
91,6.056620331916885,1114.9783214442384,-173.9212162229486,1330.4800155400492,-207.50070098902546,-562.8111192792097,-187.24178014491005,279.69064715881865,46.02324608019139,629.1952149669385,559.5482865541826,-19.305670055198846,-62.92363315438516,365.30164389011236,-120.10148465727595,263.1837535486795,7.073531639678027,-114.32574120855686,-200.59857897306964,304.16830675057264
92,-730.2005479871628,642.369925862173,-192.4980893467421,-113.58092154703871,-18.19360167977461,-244.57594560138628,-42.36748588138753,10.081642957870915,-506.6876300775792,209.41981968062444,-391.4476760749987,-133.38615574974594,562.9243052793486,333.8221863884923,-281.51083506009945,-145.7333279605479,197.11809562390516,88.81902719355013,182.01549147680225,316.7048495421829
93,-508.35986233712487,-121.1685875848762,226.14358337389965,-440.2251333673786,-316.42744661707974,94.40209516042061,157.8470406095396,421.60444765809797,-87.44715486291383,-364.4382572635429,105.40844873726986,-77.22616763773152,-308.89272540779086,-178.45960819766,-109.20054588882695,47.886665231540654,-47.65438910217177,-14.061848973160025,-223.5809718239305,185.46938032970684
94,-591.6798156431402,-128.4398374915477,1154.6537494807146,-261.46850744518406,-360.07238790803905,-69.01511007513191,-108.69159309118113,-102.05432355374666,39.59230859831088,-127.44839980746214,312.57768427346747,-71.41990602745327,-130.25407946405457,-361.62563184450426,-10.950536250414524,-164.52186577669096,49.552751005598175,-92.85917243030437,200.3571142091696,-192.3266733910871
95,-464.8883020126455,135.91711223732565,636.2364427250395,-556.3778437655521,369.3433985719077,-69.22784947234999,116.723814430584,278.78367633126135,-324.29092044167203,249.44813076800963,128.5132318788044,-11.358992623306246,468.9119355202268,137.577571772925,-320.1741845893368,33.38004034619978,-250.41431960985813,-8.120379993900189,312.5500449544523,384.71966035136927
96,-886.4295239518684,1051.4416312176095,16.92555639733038,-29.939743449096905,507.0986496833335,-333.6696031074816,-424.02324246523096,-8.575833813554327,668.3069041762865,85.54185531872601,-345.982692078642,65.54915111765412,389.59484328913334,-46.5653485535048,-213.34115919860588,-111.2249139816403,-155.4869981128174,61.797775881168434,-430.7768810959537,173.78441325419533
97,505.6387113082431,111.10130273151056,-152.67092527695294,887.837276639216,963.4482570147666,-29.078356068339943,184.7816032919521,-371.477741077258,-242.92215738028807,-98.21808828582695,179.94529528772188,-147.548802825057,100.80184754286722,-512.4011609092607,-170.15260470478358,-147.2483471085465,401.27603545453945,321.99643409446435,-429.856209958032,135.32789463660563
98,459.86409555723685,228.20911026788943,-154.07306227290363,842.5457684529226,662.4166050749438,83.7874786421769,-200.09186369690025,-280.57265482464396,-336.3211642428571,-112.76177928399882,285.97294345622856,-460.4511973453344,437.5188770508585,-578.3454847638242,-410.8577854296372,-159.9668275793759,46.946105265421494,-91.98674496295585,-322.45063741978936,37.89476788177484
99,955.8777166973048,-397.2933708870277,-390.30966667991544,137.5004743881716,836.0221354657419,213.80461474915842,130.90370196203372,-163.4308778232462,450.01109630886367,204.23200365030056,-228.6420181723134,-178.75343216367176,-209.3941016720349,714.3352897473923,204.2823694011126,-144.61831031812585,-82.14517940323461,24.442283304915865,138.0086123576708,102.87268549986395
100,1.5022450597220942,-741.1655191573265,-94.742296008175,-121.74850483429287,169.77543783385798,-525.9906563118931,-319.95362018879615,145.66410995745503,-148.43505908689434,-76.30099846661354,369.9257991634715,69.54491274080716,155.6953612536229,109.21108474790151,-66.85903015980405,464.19194312435184,-10.260742908794413,-252.4067441876521,-202.83144606256488,-225.90560412734936
101,708.1834860455406,-826.3738132788707,-102.27600211006174,106.02185885012076,830.1184705241418,69.42735877119797,-144.66815261881078,224.81277589901234,373.8480027929127,349.1233494829666,3.0934583193666025,-56.28347399694804,-410.4328185868253,302.27477122273683,-184.6148117836913,-16.685723616410066,195.31034379354503,19.902299796491324,142.47507215969893,210.98393609853423
102,-156.14283386637302,226.83560963357505,128.1447926837402,-534.4121981460221,-670.1716841104173,630.581156018714,-314.5619018652307,-15.866890825087083,-96.37687434531684,-69.66141224884467,124.00599543870317,5.587970041050759,-137.0487306147934,-412.61396415951094,391.96734469284775,-108.46525752621358,-234.43431479557754,-130.19285662831322,-120.76917282956244,82.7518901700948
103,-411.9256583308943,798.9016397351583,436.0975363694709,-244.5672898322667,-26.329750831050806,-226.87333502495594,-1086.288252781788,-235.10956230313602,-366.3727458898774,422.6335521166353,-11.592935977304593,34.4698903170194,5.81553499153555,263.0258587529051,190.0417945590533,-191.5666396431193,-284.1826098520086,27.72118660185655,-42.87393518768509,-99.85980090702671
104,53.254516307822236,-781.6175436496504,432.00965749351707,112.20397228943827,257.8496022118638,-277.66259505795364,115.9419851162127,274.7991838263809,257.2877874088311,249.7278509741911,372.994444125973,26.295843549988412,14.18001352329822,36.84319462125978,-18.640218999018387,196.15522255385588,125.50762942801789,-144.70085225503564,133.84992510450772,372.8438531770786
105,637.7618871675869,-908.4013352911893,251.31979311255836,45.13284130030705,-444.7891761046766,-80.44237096477367,-142.2264640773326,310.4215424705726,525.6542398749667,190.93047878237334,-378.961775196246,18.727337546299168,-107.19513814922993,-63.85603242069985,-230.23694681526206,-96.97864380393275,-46.29694605197979,-26.168039988707,-274.8993492361113,-301.0906971636149
106,-278.0142245676193,276.99843109553393,-130.8117979952123,1157.2789419653006,-24.776844692462358,-560.6748445200848,-455.9698243973666,-249.7576741238929,-107.90343707219564,-170.2531074835867,-337.43853935916144,13.10251734278012,-110.9927667858743,72.02709174648085,430.7386464488432,461.0827749123234,-69.58032557743675,-139.32837486748207,63.82670670798769,244.5073733068426
107,-90.11351556050109,-410.3579143750657,237.63214695177422,-68.52834305969269,-265.5663595381919,123.33826083396791,-478.1450242254061,-310.07550648441315,35.245714871336844,-152.1684941627589,308.75602388960056,21.191803080722767,115.126593696486,-28.97498452896973,16.56845490254007,-58.152686158985816,428.22637677581065,-290.3876460055975,33.48726576996859,305.0203680823377
108,-717.0251503637813,-215.80016050007077,286.26847172706084,679.2742316163401,-406.69216870632675,-158.3470996166886,-151.33643580942322,-429.73804916933364,-3.902575173602945,-374.297763275598,-109.13571617515993,111.6481404483328,-276.3097174104547,-105.90123239371756,174.38850049759478,331.33366339624223,-178.29834220965552,64.0831686379131,-318.35791862133084,54.268660832441
109,-718.2359002322924,202.30537222410973,779.4080362720622,-358.1694910528187,516.2271510230552,-202.52182088285818,-440.4275446516316,-177.0359700688825,-219.33269175341394,193.77423795499047,-209.9758272609398,36.634747732778024,311.7461868774778,-254.94737013668265,-232.63071414495957,104.24101558558789,197.7328970003745,194.6364822831349,140.1752490654046,196.62562107334293
110,276.874300097703,-706.2824193388615,-72.64187940707701,-299.93324571799803,296.47470850737676,-441.25076186987957,-215.2128554117226,55.843247651403075,-179.52943670500446,-250.48995437341014,-78.86996939277961,402.81148240311825,125.44512332386999,140.04543626261463,214.56270876269622,376.6474048930578,-638.0486407096413,-239.97603186329917,-42.730587994661725,-142.52001184101013
111,-512.4795733301565,-225.07801475891,641.4360447828142,327.51235106523774,-94.09213404348294,-104.31223496360263,24.2960382629825,419.41126862978535,385.0159006295345,147.94786195875375,-426.30471851603306,-131.37293254977516,-558.4755651060012,39.910500292436836,44.00883123524314,-79.49154383456245,-523.9258079213495,64.98467316482555,-53.60655059364877,-343.72994266051467
112,843.3636190040596,233.93620964235902,341.81828871409124,-901.5049979918158,122.87816864071733,85.22640721904887,-510.2650748079551,188.35763357498908,-425.1198406644284,71.87485808162252,-258.15226576006626,-115.51138167957288,-394.139943549253,-330.532212186588,157.89074094952667,-34.573858359123214,285.88272743378695,60.63655821397457,-93.70276631147497,463.16577279847263
113,885.2293956405797,-346.6168063543429,60.42912970626903,-672.5515400925528,157.4672159356137,-54.71875443548798,-356.4441761650233,7.5323872737070685,58.632322420769825,38.31977562879458,-506.7784474252514,118.85885867628163,-583.3386357515683,-181.8967362536587,-58.395780505272825,-172.48020051692367,104.5749185932085,-139.37385499693946,-132.2654695208961,10.015781569517864
114,687.8459110818828,63.38166034436764,107.36993699885146,-690.5860101681873,-66.7115178407521,27.121865075126777,-389.651141185167,411.8178391402027,-799.4218249808969,482.7388919707867,-370.59731723873756,152.11720558233304,1.3976849587788358,-271.13970756599764,101.09853785917876,147.18542832589748,275.87500941907433,-90.99499642895428,-426.2584903529863,-290.90134961494135
115,384.04428764553774,-867.1374039531604,-321.3364675177016,212.8791238821872,-133.50862445616096,-352.817429534913,400.8293615875446,96.58592299919755,601.2642962428711,75.67238861903982,-104.68128110993382,-53.61552220974511,49.45721368380767,-184.57004075535903,142.3852998782302,-402.0203268725644,52.61134723116049,36.725088155235724,-280.0917077022036,-29.681937745638585
116,796.7676898497923,-615.8760531652295,-317.9741778670267,241.3585894126758,-246.24764355098463,157.7870059996914,-411.63166393636226,366.9835507371265,181.7275483039385,241.33150101379232,-340.67994172212866,-115.43752041956728,234.71313031712847,217.0858567182513,-264.0539182673275,-173.1043197505927,374.48758753576993,-219.47231215227757,144.48903819368007,172.0712460593824
117,-666.5536705944314,-94.01685424041666,691.4929608783613,-16.358136469960044,7.465708871529956,574.9651486092429,35.149160256632754,281.89650081400214,142.85707464045703,225.8587737724691,351.03756933883216,-65.5453524945098,82.44531690928086,-290.8040279016636,520.9792146361737,23.169020798968607,-293.0346828451777,-270.72226782583965,435.0261910619519,77.21398258767651
118,1387.722075585358,755.662776483489,598.7147444215075,-274.0924643501721,-336.8921005124031,78.84483616702487,-119.2041439997034,421.26142182735515,-138.92869862883774,-246.05297180995572,-559.201037768774,221.10057689362623,-129.08342996456273,38.824618400230705,374.6629165126233,-62.720681591995536,406.3070011166296,-137.14674544039892,178.3787673684717,84.79497322891582
119,-747.2540191937063,-169.74267580946147,550.4459264399406,-397.5763652612673,417.8395615789751,160.3785344732093,45.662044041326155,-182.39785747113223,402.03676513945436,-382.0635339657708,-66.26377887640889,267.52126750841353,89.53872545270261,-249.43271281841382,-78.43320115735897,-166.3274498328763,-120.86073820079196,-424.02101231641683,-224.27989578083668,117.71132802267635
120,-876.4166581362815,401.2236117529173,-671.7390530798174,35.94116490749635,2.686342907340363,251.99365731123189,-192.13222626890573,-316.94334972179934,-107.71330332603486,-177.58088931724043,44.34174267977882,-140.0860361827158,175.90935246847366,64.87229897635909,-50.098684990830435,-103.34913379286384,169.41254880531048,-325.7358310045331,-22.95510842235598,-160.7324015035586
121,-407.9845809670057,1316.332064850011,-451.4722545961075,551.5331199987411,240.22454731578725,-102.64239018977257,-398.9208340546242,-3.9218633767418156,881.3827825666652,188.70931223966153,-332.92608368486117,89.66789465865942,73.89618896539672,289.8481635384213,-196.01110522051508,-214.08841571324507,-331.7715140668559,94.26847127148915,-169.95499220579572,87.22921914413217
122,593.9064248972968,341.510352455038,-59.26053711290409,1137.2618317184977,326.82996290531537,-195.70893895748443,-449.4161044781849,-100.80879096959319,-744.8788835107307,-222.3071265480298,167.97702253630945,150.97064606008846,167.93479814617177,-311.4636050182547,270.56007367027263,70.22510609964432,225.8658783962954,291.3422222931601,90.9619332148087,-242.7053722178291
123,871.1617403852342,141.52622014395052,-562.6556242711517,122.73404153181669,-534.073112381958,229.22452693918393,56.00180365979658,687.9305733802136,-187.18803358552998,674.3739040786774,411.36920987242496,73.4926713032958,402.61787491464565,-176.39332348360546,192.2996368798236,-95.60633381557713,-67.4042774832232,208.94978359942326,66.34815570903667,-195.2472124998168
124,-356.3745610128361,-495.721764627954,-206.7301862165709,429.27191282157446,362.7425949928162,-348.9074467808023,93.35613587656952,-587.157771502162,123.42079086644182,539.5540629609649,-541.4352975211629,-227.41918158521585,-68.2288916208411,272.8637233526493,479.0031773340331,-127.3318404196594,77.52059217757748,-379.5004346790983,315.6632380991475,49.18811949497264
125,-180.61958018526073,-165.32295002899937,-438.2174821625583,-463.34588586165967,392.81293926302243,-9.934517309894467,255.43138162180858,374.6186104683248,-732.405529193016,50.741277631827884,-406.83469435119554,214.45974836512136,52.06811482807673,301.54523034594683,-117.733101408577,-48.64212908815283,-419.26151425807535,-86.6852422561013,14.28814073179284,202.27610247812729
126,-224.97881248047096,338.57149713694366,126.76181012090905,-373.82781853614136,141.6539904715304,-802.3763606517856,-276.49533582302155,254.47856680872903,-281.90829523699523,-134.098089811179,-471.8119311828942,-226.43062954759594,291.6862299293903,405.642754344323,428.7275631051131,-102.58965416455293,440.7986179175963,120.77913409215505,206.73093433316424,-197.60530828267923
127,638.9707317608779,58.07217136414628,624.9344134521361,-563.6322669145201,367.9568371221715,588.5630161090957,417.9182880411148,-91.23343360255954,-129.34237489432397,332.574790037307,306.4928985290668,-175.02749410016622,114.96880701098232,-384.7369546587006,463.1739456460755,531.2438220424452,-339.06196290421116,456.8550164500469,-280.1343284813609,-228.86069471329222
128,-333.3988645545535,246.33666555974781,160.81178473385341,-68.39672737644155,-435.4489540893834,303.7820464677823,-116.50492979341476,30.96727293538563,132.94376445206578,314.39212164234414,604.7669899081042,212.36275660690217,-14.775512899792277,-305.275489502072,-178.39735702703084,52.39621816606996,-39.296921378448474,290.25044531488857,373.79269380191664,289.9133489531954
129,597.8754622181289,285.5512078578953,-310.5802017714883,47.79955143926108,-495.5872561893191,599.0458657646826,494.5959283189531,73.10090170073457,-86.57148140160173,635.1293419438596,182.5099951732343,-301.0612893029088,-332.03877385580284,-6.347978096139455,-340.00410289398326,700.7883029179757,140.0517316115182,-171.3054654732738,42.648249989880284,-425.02486942112097
130,-824.8705445403908,524.6211148334526,608.8875980142701,-25.873968165150668,734.4031986311843,-201.83088308136809,-508.6014297497144,-150.826854476753,80.62268304757329,286.84393598388056,-604.0837256456653,475.4857327589783,316.86089562815283,-331.59502822114473,-126.29717120208738,46.59453442947867,36.52819974533968,356.0931522115442,-137.28999139945873,421.4568452794475
131,-804.8437735472112,-330.99011332816093,694.5114821077049,-172.51257073849624,-167.95979498278905,286.1905672977808,330.3977198747538,-293.2092335419205,184.17697811758546,-27.844972602175336,-42.00713561535948,-175.5065513592966,-219.0184223840512,-367.2693314749015,10.322183530165155,-227.57645176209772,72.12386060292698,-88.73668431865065,3.0924700951042623,105.3369399373288
132,983.7922738882223,-482.4000514384917,164.21670820205767,-271.8051514760579,167.6849543645996,3.341866409292089,-179.91898173268663,298.6912457507201,429.8592642118911,-488.8844715151439,200.73432219175544,-257.0615595123799,-363.7626783490163,54.167471559762376,-185.2703812984244,-73.73369785824768,-74.78541959373443,246.1812042927315,86.41483881551476,79.80722396221573
133,825.7805666307726,-653.2542663951982,233.85139167207927,-113.21178986619913,725.6208027788927,226.81968364251983,-463.16123710792084,405.4442299361337,39.520132342373294,-77.42644870807969,441.44521992250355,131.15870939638128,-237.47227786207526,108.67915807535724,-55.128419329265796,107.93506792003454,70.6020446833913,-23.85521536486016,198.04879298279397,470.93106097459105
134,388.32840560266743,-202.69265420143157,297.9636382993629,1224.721747321244,205.52486587868836,-332.60637098228204,-358.0274663464789,-163.78499309784397,-321.37079688610675,-525.4256854839189,-91.84482240174513,9.863917879566841,-40.54822993976797,-200.8061427307245,-1.846221417777258,47.46373479543661,-370.31205914360237,-432.9521952677605,-85.77031406072042,410.0246876126398
135,-179.55450717501574,-392.84653448753807,316.4196714578075,633.3381542638375,307.80112755601505,-520.3096946931006,332.77065830478193,-204.09455695145346,-214.53187074095723,16.64708747765087,-170.68280841818355,-574.712025374486,77.50154400040462,-276.02641615652084,225.06533094879066,-266.7512746177328,3.7964870761936305,-122.93581996436244,423.8243246166659,-156.97314412527408
136,-710.9165768194338,292.3545552371723,266.3098439466213,269.5031736685037,607.2490741371371,-320.1729367318683,-182.29902517318095,353.8558530804167,-12.414131461551614,295.46019163894186,-341.0410732652652,517.0697918671815,-682.8235668977871,-117.64877697711368,-250.54399012180147,240.12267481499907,-147.0130156286708,488.58525972579906,-181.79359044595878,-199.00549722137285
137,779.2962599850835,-825.8029986245201,-173.0620771368928,442.63699149360434,433.2906895787328,-8.751390268535872,191.40186448489197,74.28904298151753,569.903273868169,-80.05071881429296,-415.38190846006967,-289.8099479664709,9.523349912427381,63.39017496130158,-105.45567418162776,-264.08509407578754,508.1879630594902,225.13518125686193,-276.3194203669057,-22.345677970143257
138,-343.8873334394307,-380.93590776474485,-52.558416199544475,713.4074406139548,-51.33531513045571,-568.9912642934842,11.64473362998051,-69.04139350728931,-201.6954633763667,-48.69307166426209,-9.462285730530773,-245.9074311391324,79.85286705837147,-565.9652850184636,-164.19360502021485,346.31967196014534,137.2119148380395,63.444692200081334,-244.57916762014838,-4.723682176731569
139,652.3679308508583,401.04016935879906,1058.8778649676176,-350.31523145449006,-24.34140940523452,559.6337116101591,743.6303260024562,305.3060055344458,33.84443727771093,-361.30649797244143,-31.447754667530095,22.44796756535817,382.90187929251977,-237.1380587596475,-184.89061099492992,-53.28455116808888,6.254761882423362,116.01387718662596,-450.5298287630375,217.43003140549519
140,-317.99990078848964,248.14421898456393,-492.27816506107513,-84.97121273138279,-796.8840152081912,-90.73479537476996,213.20226723550738,427.8095947888038,-291.3120538825255,-319.84413078544424,-67.16642690961056,-327.2921052386175,186.8949012861865,307.1657816740973,-129.28927489552984,-137.56992626465217,-72.85381463658204,72.83851017056226,110.99567314137907,-54.94664609394078
141,-318.9304832650412,851.0550266371313,305.87111491170907,-18.83049021207857,-428.7309966436557,-557.9157687084139,-82.32019893844875,132.7118019633276,641.8768687375688,-204.21510094666152,94.78820929505807,-203.62551386406162,97.26259831566892,339.3871270306758,-356.20312021869915,-90.07772751344702,-91.73556140172394,253.69256188985233,-238.83082823857833,49.03753993786604
142,-767.983611414979,182.88317683219827,-457.7868323854867,38.63720059802617,-8.258612273772828,-32.52810468946093,-68.25106463620057,-333.8945590227936,-333.84608308828274,102.0808330893928,45.40138638607741,3.9055556342773694,328.44615490846246,215.6156024168058,391.78529358034535,-424.02890984456275,161.0265825775863,-26.257464782752876,-20.746946714784645,-110.49155920498615
143,-325.64411938074363,-221.5089982685788,425.7995391849253,762.5868044500023,-222.9810909064297,-78.16899953287908,195.4172959243439,486.19174518455014,-390.6855377259008,-148.05400288058786,191.83662192954927,-382.78331545237955,-258.3551306125139,101.09794084021163,354.7956027927748,46.63126563973857,-316.686856073396,-114.89118256132288,246.2345561434486,-130.70810471855674
144,256.189353703155,-730.8110737137667,-216.15449571915482,34.87157877795216,176.13889860661848,-531.950274600465,-209.318824307082,381.0267571146178,99.05551231294898,-422.2313121050795,289.73835792951286,302.2637289848435,73.40206132024308,-107.12980646426533,234.1151567000822,250.4467697850261,1.565275313038793,109.55907329138722,-140.184208774191,-307.2889557537415
145,-718.0930398594165,465.27926216646756,-101.0061741970002,165.78019741041842,293.6039785290625,-166.03896482645803,-65.07753865931629,497.71481934567066,-288.3068812749597,459.2443002604503,0.7808202447307442,304.50891984394644,-312.5560015804603,-251.44008418673974,-251.59206223238695,205.16244270488812,151.8632637390814,317.02074234038,-308.5041022505573,-110.60812513780293
146,-107.20198611728551,-675.5988091754666,221.19917189965446,400.1689343101023,-676.2843878371586,-325.5749309918487,-107.2377225220217,270.37036483761216,-219.5809477202776,-56.056496362975,382.10227722277,170.90705057152834,-2.4591835674133375,-37.70219871725058,79.04636449293447,94.9112023398524,-113.00670115261663,167.72797243198184,-98.03855183572952,115.54497725938721
147,339.6229051718625,-781.2365752766128,246.4122184090957,173.41992678838525,103.68865473139948,259.0284556534351,219.074284104558,165.57796607566948,384.56503171140463,433.75535544199613,211.96075934296314,-22.015888186584753,-44.61859517288294,663.3319094140726,-125.39944188442286,-113.27764153530352,195.48322368918303,105.92485792589481,-191.2510971056237,120.26878819649299
148,-786.8794143066413,-160.00201635202194,39.29704765622138,-92.16347272727705,270.8014434173081,415.2575244664801,204.11372348123368,-227.29784702641538,-491.6195648704095,39.39376599550573,-366.633806124517,617.4279183227916,-225.46390653340075,-196.18463564794857,58.261304318057746,61.9649575873115,156.15700523860525,87.649011208427,185.83786788402819,67.56753107651724
149,650.630619907879,-919.8525957978976,435.0973520127301,168.57869208897125,210.63751644390942,-108.58947607961001,-83.95719601877968,458.90289676045535,492.24825355643077,-111.7665967748043,-540.1659245122179,-51.20783595169906,-303.9017960702516,134.7855546770236,-217.59314116374637,-138.31130564795,169.52808750783072,-185.70750877762845,-114.84845653809568,16.79739712579693
150,-629.3874455962502,-92.31265528486692,-158.97129694905445,-549.2982862300654,-276.4423111500583,41.65194070963832,28.540198892853407,-348.202480346763,-280.4338957253654,-245.5594673779682,396.0019694315341,-252.78374658442442,-273.9607434528349,482.10385160095115,181.19868982551327,-53.900679665556574,-98.53651833249378,157.52264254764796,-136.70288244143953,59.175558006077
151,794.8484851294023,76.84796939686628,318.61021193766544,-167.38270225328742,-105.05423871537225,644.8161778649921,-381.8588868729902,-547.1407852769556,-744.9005616701786,301.30227673318694,-362.75002814992365,-128.61019821041413,3.8574961017138514,306.02595870405224,-64.65867473528935,-421.6380092416244,-203.665824332989,158.6686094840329,-523.4895037219437,-356.3626956964619
152,-786.0343945282206,141.69115908885593,76.21315341669411,-451.00054251292914,119.19408757264115,387.0032108836173,-47.389141149135426,201.99667093989976,-449.1369621290648,205.95892831875878,-94.55268368458647,-339.33837354388186,-191.2863803130189,42.64578857228783,280.40367657217064,-75.30551401926148,-46.44510809524859,-214.6352296640755,75.55270668718036,150.96281283030552
153,-672.405344606436,-446.24812208994786,267.3425528688832,-430.1462424761062,-22.80434081233645,-54.01221638338901,525.3908197445065,-209.43803092947732,-71.24281786190487,246.09428833352393,-168.19173029602905,-156.5670771686392,-145.04162968878225,153.01024239865373,-266.3933331668563,-200.95406353536828,-18.692710251032207,157.84062639899108,-10.057233922479737,-65.71577595727092
154,-596.4010263760465,-345.81522101322673,-374.28660251169487,-339.12663469355306,154.442669005779,260.85499544364376,555.5839115128518,-116.85065920374835,-290.529549391064,-549.9035750484061,-324.30390040371844,304.98282268272067,-97.9130519790768,275.52062275905627,-332.8831579932339,-113.01769649328588,143.02510755626255,234.05921131197536,-10.310586942556007,-85.8719457687864
155,264.9396072429538,-89.9034109561606,343.12958206863493,-815.2079466505461,431.54299301181834,-73.4018487816703,-506.89594234836466,-235.8191570257116,-536.6848749119473,-15.431861091918845,-77.63079050033586,-267.2039637617998,-447.00928920206263,-171.50636164059514,-109.48576732806765,337.2974260320167,184.0924213536126,-39.769890047991126,-176.00306915447723,363.90918159126056
156,469.4870351300813,173.75531195062788,-46.15946924668818,-803.2491591979375,148.9111855370701,-543.9567373891094,-1.92409948518275,-59.755897070900964,-207.38416604918612,-344.9140081365787,-87.79175882175956,-313.7006592111624,-470.92142496245054,-95.67732581176487,122.72113815196914,66.27978853989046,372.62270595463656,105.00438169682778,-267.56435755533715,267.9617673421351
157,-999.8587954740078,606.4737417468672,-177.75856531374703,114.59074400154583,233.2284398624443,-37.1316922790635,-381.8656734156729,-220.17387173364313,63.07348459110361,17.320629122842952,236.7174801959001,110.03887394335729,220.91167198098628,211.6788236128437,-58.3242583646532,178.38441044979263,351.89250091247925,68.61889546871691,-81.81971613238085,68.88984756994023
158,-471.75828953162164,122.9294954568667,-84.31032974038237,1057.6756523167007,381.8706443603159,-88.61339626867661,-329.6574278718071,212.1798308435216,20.273791058471712,19.672637544614446,-376.1282087727634,-43.04972824410298,-490.58025918235523,162.21527037999473,-129.83494043921345,344.0434994793432,-158.7371737499041,68.93053325148601,40.738921782556936,-398.53925212492965
159,-642.7239613644708,467.5505618414934,205.9830342313133,-457.8425638225356,795.3591071281179,-146.42450454736564,-339.02018010601836,-27.752637089135415,-120.95121282385762,78.04505031027357,-97.52001001219084,-129.65150345764616,91.70156481404356,239.40981309984426,-429.12056730412235,-87.20533966438474,118.71093319955969,40.02722676476705,54.17940069461402,-332.3627744712132
