,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
159,-642.723967698897,467.5505525178237,205.98308515630882,-457.84217162755624,795.3620992047413,-146.4201477511115,-339.01204157351305,-27.833340267086523,-120.73794618331927,77.30533350485297
160,-64.8638942677424,71.68900365453688,-165.92427208012353,-44.41251765617358,-581.4679143072024,1068.7165091556844,-50.26324269828429,475.7701472122592,74.82584493566573,536.1568045243272
161,-331.36303595709404,-645.0762180232355,274.91230337874305,-308.4041440132799,-248.433861627556,-424.6956010768726,423.058907184773,220.8398656715981,259.31295202210094,-318.17692974255516
162,-574.8475752252982,120.8027428015253,164.1454660428163,295.38931532559934,397.2975170974757,-398.26619593528835,186.35006575420846,318.94971301045643,-381.5651373840578,283.9082246292417
163,-423.7223109622484,-459.73201843324887,216.9432403214852,-85.57486167215377,-276.3774151247174,595.4268031132526,63.945675277970686,16.14488023287421,22.816751923044844,-36.138618527766646
164,755.3259633549461,-471.5203988559902,-793.4428928999482,144.22642200704001,379.72993742846234,-414.8311274226088,-197.9753096432227,-426.8156312114089,-115.74808646383532,-1.0772223790426922
165,738.2757540638921,627.2719705556648,817.2355238763303,-603.0881246476897,69.50137746219546,848.1184386301233,126.84313913443397,20.44337495581672,-477.57072436165714,197.96359792069654
166,-911.9935720630417,87.35524218781096,238.16097810021995,-178.16014340651756,496.9900295298292,459.3668542492439,54.85946509043507,132.1831677430756,-133.61495124721165,-89.33195883745005
167,-60.3426331279761,-500.62369520223535,-442.7125482147102,236.1214960871453,31.59905818856483,5.145963426950345,-183.26684331222862,-507.1226081052926,435.4144194914344,105.40389127675434
168,506.9071363953376,-269.19575403701043,-680.7055209605526,-213.3905532620013,-115.8650553793686,-484.52601728296753,288.34390046312666,-830.114346449953,-44.617551091587224,103.85242426078538
169,-567.8897171782912,1274.156217355428,-235.24298401188207,569.0299490622476,55.53528450931997,-670.6079487569202,-131.19730523657356,311.70485531592794,181.8123032943908,568.1386913560683
170,-251.3761365386806,795.7160492845437,-165.58779449543024,329.57089798924414,-522.097483573173,103.96254462681688,125.08711415458339,412.8390758127208,762.4513070802693,190.07524196778135
171,-756.5560650297128,-219.87538451350878,9.156613257360352,2.0939734000266186,-324.2483010178672,482.0586187114772,-71.26845331647505,225.9071250611949,-138.00143418537775,-240.84009487457266
172,-518.3792922380638,307.79470698695724,139.31655389710753,-435.4894994709777,-407.7311204771197,-115.07431116032726,-307.9733678766237,-446.64890055449416,-172.96778309464867,-415.2655345956723
173,-16.490706053729923,-236.2872278813374,50.66094126265118,412.99525309446415,56.57376756395999,-191.65585477496123,-77.73738550059865,-5.614794946769642,-282.7612218666702,35.692506604127374
174,129.0821908054205,326.9910579274086,744.0018993756811,-785.8882360307598,23.303664526503216,193.8115298755691,698.7776388840773,17.163481002240793,-14.188529993577065,-193.51046531199026
175,-1030.5021303872477,696.319007105158,159.19920259825284,-80.88845154312202,269.5614504996868,199.32390915145567,-59.476261728172744,440.11848684174356,389.5447303479817,-135.22913176833734
176,-892.6401095866615,-456.82082941748956,-116.9571379791151,97.80872023640492,-112.69709136448635,231.68223164472258,485.3429990058195,-48.99738715015258,-12.575518259721306,264.77509919350086
177,-418.5232568164067,-434.7497563335293,-187.71056318838055,-107.21314811829464,-28.25993996703944,-155.67844162613014,636.8449839337549,-512.1189143686349,190.95432371267864,515.1565393120198
178,734.2708947385354,718.4903145269715,-578.9042117607548,1048.7430147053897,564.2448692987409,-186.04729942360956,536.9485625893795,-201.04860621703685,-388.8092363090753,-435.0204387082827
179,-590.8398123287628,-588.8243938950368,85.11330372569778,301.988795598187,-346.3939127671682,-9.158810473774471,472.75512853181334,-290.11449785169714,308.9929589277348,169.37493415707087
180,-465.4217408568023,-353.4858675084148,-429.3743843336117,-270.95372819620974,424.69671256144807,-117.68177126407622,334.75232570110177,-31.172226339574102,-662.3070907874318,42.072185293237624
181,-905.9265546151233,-518.5583777280845,270.796904163399,181.23451549820095,-23.61533190746668,360.33494648598696,644.8140365149083,151.09720578653904,-219.2241622082084,133.2995872722798
182,10.755274293173184,-216.51286339880434,321.5478490015075,-47.44560183096522,-52.36042499097362,-409.7108728496496,-334.30643120350834,28.48459158499788,277.4550475998234,198.10685408808962
183,-167.872166489952,-1028.3627536572476,-20.699664469404436,237.61628732222724,43.98029865436995,-392.3103688765428,180.29759722705793,214.21163610595923,238.11874522277753,46.371474877119596
184,591.8709557479135,448.0678884214261,-380.7965415564917,-67.24251048170964,16.80395740123087,314.1598550342337,722.2051741124858,49.67000635471163,-173.41986994817316,195.04533320887137
185,-379.03379572311644,-494.96191256898015,-181.90663794753996,-230.33313753279214,-608.2493782151216,-11.232362813263304,210.5583853582785,-454.19205941183424,379.3895409221522,119.38015240376485
186,-880.3341851073061,887.6941357314425,146.10597591239568,-53.86628685549248,22.81735930435435,-125.79436471546289,-146.35394546842318,97.42266502287387,604.8260374964354,219.80101442915978
187,226.2743175503273,234.5501444748489,-383.8915391914224,1227.7872319843377,542.9959874632322,-467.16615504544563,-54.87875867905812,-49.60811314523749,-442.3903486963353,-323.9275326378423
188,709.7879232498535,-237.77101085802025,-525.9209919513015,-275.5427504483907,1200.020766841104,-372.33575242526723,291.1184401000501,-153.12821349124675,-34.22783009794356,-248.05692746250435
189,-562.4983815872176,-209.80290035111668,-354.39078608273394,312.5692271447164,-273.5661451071322,-320.7340439998617,510.3755997756964,274.47741250584846,-225.36444762776992,250.505093183084
190,617.5008851031466,-503.51421366549783,757.2565279383548,678.1945198754505,371.91636607810835,878.026869442908,252.85809148687642,210.60105194317808,-115.0840303145175,-208.23835614707565
191,-599.3797352370797,399.9617371675247,-300.3711391099951,700.0501782210195,370.16446867308287,-325.20033265755495,-153.79793954639104,-478.9695691331257,-251.31940506809798,430.74654409751514
192,409.42587184790585,-743.1764333556316,226.64599166068305,-83.88188448504232,492.5744970962394,287.6267313851293,-281.07786227589685,108.53605780448775,403.03928191563364,333.57015572936984
193,930.1618631779879,162.6533705023389,410.90307214964866,906.8807585330779,252.39769120176535,669.3020776885091,-389.0008985211805,-777.8604785913979,-409.2970755488158,-96.29014756519472
194,-248.57176105184556,1317.8747367597982,-79.12926407883752,-554.4724728273403,386.5757847485534,71.15787414392295,-198.15223242344732,-286.0430573586308,341.4919831368628,35.57947734320399
195,259.4899318176456,104.39806893497152,84.7505924853464,23.612438328125698,-506.61402947859017,-319.54074447535055,323.97389853266344,523.2090206658414,-404.9544192926978,-2.0337560382078053
196,-239.63393231398513,-122.69521771426226,184.2516503572992,-361.3585601251246,-142.3631392909213,-412.25490370516167,-153.5095478393696,-247.4368905184002,-140.2644717732333,25.004088577072878
197,-146.07145178061788,871.6022493218178,367.18938446373437,530.581587740199,-443.2525424208428,-385.4735674595095,-495.3322880382975,206.16142753145684,158.0573549827448,289.4289518702
198,-670.2803150345651,362.9371746184393,857.1276496636156,-302.2301115266631,580.4163592434272,-196.31988051124623,-208.3149919499124,-39.41665357012492,99.1806675348611,251.56973701419193
199,-676.5018729903964,-36.56979386669447,313.1733438384698,-116.05967611701242,-301.3163246044786,296.374015236907,-287.5385407299229,318.0080292916547,172.17765362461134,-489.8007773232291
200,-355.9536776434848,715.8556336922537,370.34059954803143,235.56202101947727,-158.43569356908137,-306.3828389220935,-141.75236888879277,547.5102442293393,-272.7808532130398,-325.6213675454846
201,-921.6624696265334,169.13526321212365,226.09925892057956,688.1292929597204,-20.7173035251409,-406.6477445243168,176.39958223038138,-140.25037252789346,-101.26844335836756,119.74300043061133
202,838.4576739551045,774.7543534807171,338.36993674380597,90.99851488248899,-743.791096196133,128.59788227868677,251.67234134430691,-79.37644761535286,285.59969637974365,-403.52491667227207
203,567.3043184002405,213.53083483104294,-372.71514497629994,56.14891653619059,-785.8588210355061,-427.5459971022149,-388.3302017908578,54.1099089130704,159.84646514542592,-359.7044465279074
204,342.35962408916276,908.0609345239733,-512.0490786306098,733.5761025953432,430.3158828361538,-357.15846389447506,46.80885989241431,-116.6398117368868,-295.2197127675937,148.07904150400793
205,-399.7163005982416,340.83610305891244,-595.4228570768322,673.4533049775962,671.612156582493,-475.6824676729753,99.79776746367841,-40.392188367854914,-523.905741010575,-13.838843922224912
206,-715.8243253163519,27.462362800330375,-300.45485576449784,116.87886726570095,59.46922683423939,259.4824698323677,39.96823275678841,337.86713006136074,434.75762693713637,-725.6375338699507
207,-821.4849781617667,438.15753816216056,268.8955452053452,-212.34165085718388,797.6881482164601,-129.8806087896866,-405.2276465766624,248.04365007369356,-62.998017002180376,-3.8195685370784798
208,-792.3742259155467,375.85160346903757,413.32240952467333,-404.75132159515255,788.6269839330595,48.93867728369307,-309.6291632043584,-127.50886993619378,-98.58031529636442,30.602562645176608
209,-156.2465446070975,258.02337598715246,142.73949157365755,-531.7441182857566,-6.696222306842248,119.94078262484277,470.9945714715233,514.1929852201065,-627.3203554054393,125.9865931885166
210,70.5850579388671,-747.8538463276712,418.92356609048664,512.0262001973651,-109.49904042124561,-430.9792327259641,278.28416863654195,162.60742738228367,215.55685684046693,82.36464976345324
211,777.0749808476587,746.7116880763913,409.7842083669653,1426.8705081227872,-176.32341389879426,138.5530342326249,414.225805514834,-57.142029965716716,-126.20793600231953,-97.6572928199846
212,161.08543722916454,-706.9609300067744,261.4186732405672,-171.00962374463555,213.30296687025938,-124.24522318669652,155.02034037631657,173.26571544375298,290.06609046608577,648.7460660535093
213,641.7482230649347,-109.72584518322685,-157.5983845892141,201.61263315399663,184.95635375269012,156.76246296361109,346.2350189888769,-478.7829015001815,78.14248908941435,196.6327406685694
214,-604.3984169649536,614.8534120600173,455.9840202229703,-191.1948987057796,63.86963715877397,-334.0834175829081,-203.57545313750478,170.20355397331605,325.2318470024531,-43.449344196579624
215,52.917300691041575,-345.9825069633368,252.02159252998206,52.71657334708078,257.7681057957223,-375.83327610596757,-560.753115212335,-172.55203195384428,492.13128964189406,-30.55745710832122
216,234.10546015457862,238.36484014887577,-624.8201384694933,1150.3682774529925,-88.85849870689496,267.9821926115617,159.40451319899697,268.75431458802655,224.31438742890302,-347.53370427416496
217,-66.89138820328735,844.833790527685,291.7324191478035,-162.24196498562515,-18.181417516915623,-671.982074023552,342.3125855783418,-4.737133938445857,753.0908462045293,-348.99908763432967
218,-629.2255996809622,-144.80088882848912,256.51397001703185,22.129011148502144,112.41490078342161,-191.10285299958323,98.02839052785586,-78.81668687297164,-374.8034074970387,222.05118048916606
219,652.6309533709253,-696.1988556971717,728.2678847137754,676.042363311518,425.5762298218264,712.5344576930626,204.86751414684753,336.94208551225256,-235.54221217432433,38.89308727951996
220,-61.70088615643434,-614.4215545781373,-349.65170204628106,-0.5200061880414288,231.22530427950602,-580.4285535667179,347.51544779360887,-618.72701463991,99.9132629306773,178.13876153263772
221,738.67663960859,-597.513970760082,-69.41008412803984,110.454906057889,755.2397181622437,-15.119864213998774,-187.15103101461702,145.74698334423667,244.35940382055657,-38.65660566449662
222,691.6177421781672,-285.90834617632333,-551.4330092302879,-252.93694021606257,377.45564563445623,363.5295357564544,-397.5711519296257,342.68712106651935,69.32512948699454,305.5922973797323
223,-563.4641367795502,214.0903034064278,-76.93946806771861,613.9818175010773,486.10714694679604,-398.52309138963784,28.83908969501783,-240.5835670087872,-100.11356108906952,552.9777685028474
224,-257.7834583204928,-682.4884590110713,-604.0838603983483,350.2796199487203,-203.31139899109135,589.6980139028301,61.31254820148151,192.48124678656868,286.4161943667962,215.8543105146306
225,-523.6889799771606,950.5945534546443,-66.03658840088437,-290.49800325525706,946.7497088607411,193.97520221591253,57.357415490705264,143.78058326720745,-92.93816323381232,-1.5337560291319974
226,549.8673488747203,-466.0249132490162,-434.3444007719791,-72.73207961719699,76.41620273865465,-183.00575288873125,-286.6030524098039,-268.5447476309746,-105.15743057936668,-15.033357709622665
227,212.7529495570134,-626.4568980068906,86.49331194527856,18.419752343870297,-180.91058801326125,-611.2816607033195,-63.84046482027389,73.55129439553454,-452.32392399678866,105.05556502082364
228,1024.5881015957848,12.584407548852647,-260.49612928251895,236.470065756234,303.8617676210622,638.6797007560026,-395.3307492018008,-208.0854131704903,-181.55507702576318,-464.1926687129346
229,-1006.1305556300465,-240.21687682100443,408.8479569948441,78.92482322478455,-137.41853670899656,187.65467514414195,423.56222667995155,-315.67261237959366,-105.2863406422077,364.9889988234769
230,963.7449122755182,-340.54259582753673,-42.16278533888231,-491.3574574505631,-15.498499695673658,-195.32978185920433,-255.79432851115521,-222.4557499575399,204.45597002820273,276.35835261130444
231,535.6771791686265,-663.3315304916016,-226.0699181508486,-118.81261141690644,-129.68728876646998,-372.0475060212192,-58.05042201914381,-120.07385849659778,283.6615517486219,426.74261191369567
232,-449.8620945733578,15.73327002385674,-604.0250561506782,-672.7386687000035,-154.76378287214504,169.1203999977145,224.58159040538806,-111.29744964310926,-229.24276337526587,-214.66953611820745
233,-764.6911033420878,-367.907370411599,-702.1693078408156,193.80796947392622,25.10165607747356,434.5280906651019,40.69862261565132,-478.99490704510106,-52.12317452562898,-44.44342638793167
234,-830.1951467876519,-31.752676074511335,-119.70760290172326,-224.83678225186935,-221.04160567600965,424.34678137762967,-290.49726739764833,-210.53950759996192,-32.113722748937214,-177.4525326389804
235,-739.7438095992501,31.359555001676544,526.4281657723212,-430.7481656305443,375.3264610082176,63.52219461630051,-405.40607141042517,118.17373165426754,-6.896233149747823,-199.76853436478928
236,788.2567109408548,-486.5973202212509,763.9130583580713,711.7503325635455,-27.125548465082478,798.3852279010007,-211.07416443252617,-530.0946059707821,139.17222010826583,208.51746634999188
237,-688.8024237959861,-422.8473792686462,373.32824232980545,28.232419717904147,-646.4525711473682,35.62915444104483,117.48307243087564,-37.27563196653357,-101.72759660631954,-253.58842984650786
238,-55.017916925808976,-447.6116842965349,-283.9356093226317,73.44913414015743,-523.9366537581066,381.6372524821968,-304.62114220052496,436.2969891677035,-187.60387879017432,173.65568452857158
239,-118.63344028555699,170.16065697923784,-178.38054866866017,217.31479092513842,-600.037732057998,881.9000872253474,-105.40473158276016,867.0507910589565,193.20254122254048,232.61549701101458
240,-658.3491860023317,-110.49901125019105,1.1669940715580616,418.270663832393,-251.34186447827437,-422.1324771585501,201.6914555830279,485.0201626675835,-93.75717211670975,-206.86695565154946
241,-278.46623148594375,-107.47950930870122,-225.50404588902674,-338.6672807721667,-220.9465192975048,258.0243888941827,95.05660630152514,-378.5617947355481,114.00778443962308,-338.64767990719713
242,856.9469180738462,223.0986115097676,90.93662925266172,-737.2051446679883,-333.04552068347704,-557.481442922058,725.3529379242623,-58.43267543712042,360.13740436017787,285.8532529265335
243,-611.6384661200283,-321.45701324376955,-182.21394104990927,221.24457416412295,-338.6831959891049,339.7702366265619,-67.11565592186992,-32.46024393820752,214.34052637592313,153.30289540808062
244,521.449313021335,-414.3233395083101,213.5282597826209,674.5201551177139,10.836093658569013,-263.33586554309204,-682.3851528922854,129.24088943306438,-334.70104679751546,-620.3131152363993
245,1322.0101104356509,735.7845563513362,797.2089145832051,306.788586075864,-624.6449962272857,289.35154998145987,-112.50095514284217,-100.12492621269483,97.02983981224642,-249.050072605821
246,167.3557784169886,-576.6507465466029,-189.5890861683071,-353.76627815096697,-169.6653062803649,-578.7762533420232,-292.12100393901403,112.94092291969014,-250.9700665172089,120.9618146982755
247,495.71522199720783,853.748894365262,-101.85981888784166,-266.4121694117964,-5.310778564505403,-415.93476485257565,372.46660535129166,-197.03474628736626,493.3902611167718,-479.6314137962646
248,-873.3597124364634,146.36340213956078,-234.89112722338916,371.39782925259755,183.90943013864262,403.39210865173834,-31.82550477412635,86.40709723792848,453.67384722955495,-208.34542040889747
249,772.568884932019,476.81217615924436,-491.7131592011766,84.79872765778052,-788.5431161983483,-421.0759256146213,666.0845048998457,448.34850611050075,-34.43442582225412,-335.76354107251825
250,-141.38790790179428,-785.2328528992169,-432.10456013470474,2.8246545957459457,419.6551086401513,-595.2203543814167,447.9376390650622,31.51885470497753,-103.88239842174004,-159.98580978480896
251,-529.2945095283219,865.6729840532238,-604.4059412003926,563.6056567891242,-210.42069985645495,-118.85536313413571,122.68423544764535,404.0893831099958,439.83285686550386,113.07341807250558
252,-559.4016285600909,995.1903655926453,-75.55768411564195,-448.5983526326655,220.46635003853814,-438.90326561182064,-269.5323849260998,89.71763003053964,-176.18767935330473,-171.31347002070504
253,531.0309377490034,-107.91875164242305,49.791823206833975,-175.069394524979,-768.2485728041676,41.16944573930112,-96.27700494909759,269.06897824373857,225.78043402224134,-77.34295935678891
254,154.3325014760946,499.19100549825635,-364.500992460287,1030.3028880969405,-252.65758963529302,343.6129822534488,135.9125686589374,348.26719351394803,407.39911179387184,-346.649351752728
255,-440.561749008301,784.1631974533295,-458.89073057206537,222.4280413145623,-285.00731228581174,-177.61551000611732,-61.42699749493856,428.7899448313965,251.00059110005054,300.0271900338241
256,1370.7392506379676,76.42612678210796,156.51653493745724,-45.959155679033834,832.0508518376316,693.651361962298,453.44716220837984,149.5175413176321,299.38328797540146,394.1543086938238
257,610.3825603657701,563.3154647767113,-130.44895906167304,685.347780228196,-720.8508099596464,-191.62026228616557,-567.7515752147561,92.92617074154917,-91.99055720667563,246.77805481379636
258,-450.29014515885666,-459.9832398897032,-732.7762370192848,-158.0229248790983,-17.610670909452363,346.14842831308863,125.39245846225964,-154.53440649467953,122.71226702069691,42.93789651754128
259,-794.263362169831,483.2101189521851,-450.297179157912,834.43891437824,41.13822265509931,-306.209803602498,-280.49894888104495,47.17467436079813,-308.8937467458701,-111.72181340809458
260,39.875816615252326,909.7189115810637,-389.17118626975406,-284.5477129591551,-401.0232493066751,551.6753591338212,-566.6653376018788,-258.62357142575115,317.7525647423684,121.19758915568438
261,545.3000395019336,-500.48738721079985,-393.41033145536295,-24.099029594898973,-343.84476027996857,305.96257781277455,-428.7762151276412,-50.14989389487797,-309.6304726304362,332.28737617144475
262,2.1435503453499796,70.31163927930459,-131.97504815781443,-120.80819968992047,-723.5098519025381,124.10933510933393,-98.17251506510465,515.382025211428,-319.6711602716824,-93.8663355263708
263,-603.3373476549081,2.737048424238062,-183.07548502557705,3.8275529695227517,-431.72976911207144,483.53662467940893,-464.55000212819425,-144.2184857705869,206.19127193524284,-476.3857464616799
264,-161.14521290244105,-704.504317981629,-167.38353856179322,-331.29632629795924,-181.985766471188,-148.61682796650229,286.5081951497131,-96.92525897324171,256.0511173435114,-216.14182226637035
265,1438.1303143233952,648.3756382001754,589.5615411026591,242.8350865961639,-455.7409886253503,432.28352043765796,-50.06381907729868,-361.4566843638872,113.25213825180201,-543.211292576738
266,-11.117961661974666,-393.6852100031176,-59.64128746511164,-200.97892033560223,-558.3996671686733,25.36759181039573,-375.0413308252617,277.85758116309387,-552.4488742302551,-165.77916055661376
267,-835.4616914008242,434.5837047266202,62.98888751800687,219.67906801440745,247.82222171307532,-129.31279561411705,-32.08767059127899,637.2118008303046,68.56344870907782,-443.52678380328194
268,-957.6954925343498,482.28851116028534,-528.430336822203,-136.2837273504855,280.25766279198126,510.0167914865476,-31.11350147015997,221.22486341872374,114.10102810590364,-111.08303957398861
269,163.71161820262196,-999.5935315834163,152.07857066719438,247.55529528663664,115.26274074416273,-265.0506812067459,25.735144734600368,247.2069949492936,326.64153481219296,294.8220344917962
270,1022.6258991153401,-92.28426691837092,651.9657651805671,-291.90660814101096,449.7338399431566,759.2394114936318,-496.18089320845695,-0.2197627869344884,-498.447316532239,166.2768228962891
271,1301.987585725231,870.2006832782013,-276.314201329417,-556.4217102859711,598.53393487974,-10.472122569555466,891.046503361165,-48.497994045981045,232.03122247605572,81.09516603428565
272,-282.80729617964437,-752.2501224422119,-153.9002187103743,-61.84179539407517,278.919061054193,-542.9979312515235,408.0593465670026,225.7726913461523,-283.31993431846354,309.9408067302649
273,204.14756784114343,-13.225541855449787,678.9914689125226,-721.973831755752,105.65698871508509,254.7827148099626,455.96711162031403,-85.31781826293843,5.950968758491943,78.3386426669079
274,246.2355198263706,146.17800891848248,-423.5282670413413,59.34102013207344,-733.026277991205,27.319131599030317,-365.2529307351548,203.4742473775119,-557.2564080891208,332.99419153779354
275,625.5218098818063,-331.68210943038855,-213.9737109745413,-19.47511305021898,-357.4056388402699,38.88735210855707,-39.44698345161918,227.7535871756387,-115.97336480741757,169.92898398664767
276,-731.4128992081671,-636.9750987540314,-308.3287047690519,192.29439754158628,-381.30982168420996,132.2247100185258,345.3626081208219,-238.47221102251444,126.56119319558131,-37.06706738988983
277,575.9109529522257,-317.34218185211506,470.7091931552584,637.8206448356061,-163.8233112769857,423.1592221511987,-51.0696924320537,-640.7294042177115,368.099255421266,-406.9190497115232
278,-764.0468318189539,339.66541607013966,-411.95581495365144,196.97842815214895,425.3414563786786,420.2991895441581,5.383429638633636,561.9999174632702,412.98291082026776,-464.5134775984236
279,917.8834339792553,747.3763643179343,-347.26128904942334,-371.25540577440785,-211.9197062228481,-332.58234196822394,1150.728693742185,-156.07120496523083,-10.86163568721186,174.4237814184682
280,-750.716075203838,738.9327748008429,118.66201111685461,-245.53905881845967,539.5862955724654,-122.66621731921278,-263.74430741513885,342.55855562187764,509.1626225733249,-10.615801703875766
281,-421.2976032840412,-702.5159319389049,30.961250374016952,61.37156369562802,-519.9318813583925,61.31622537376438,494.3186083603995,-321.2862342648997,443.0236177091764,232.86442995877928
282,931.4462622178324,83.73349621952924,-425.72101603506513,777.9567019448461,354.71411608576426,-6.428569896404438,-607.1484498430983,-564.4517786507473,-434.2067039688054,228.9331802454539
283,644.7833328366261,667.5483705750974,916.0391654751019,-115.33640419859839,380.32965021804137,825.1274914452142,748.0511322144832,-396.26547116343954,338.87577721086785,232.64950705601888
284,-21.93760652699402,345.3790613117491,-229.49765858478312,591.3032015755101,-692.5690464094579,688.0351284254712,-252.614195127248,396.96635953794635,226.60782468021256,-358.29428268158273
285,576.5249289350963,-792.22978256687,-152.92646305097102,-84.59218001324263,255.2966550262053,-406.5708115519862,-249.5843884664685,250.48034627151367,298.78533094545577,314.4978339235413
286,-778.848637942936,71.33390565680256,252.69628900345813,687.0214123631898,336.01178320957706,144.70348358027215,-479.63078296769976,94.40025165309733,322.6587113157263,226.52491652140063
287,-556.4253654980008,-68.61348980880861,-95.63428599254551,476.6870144908098,-455.32036662290244,-218.08187604394996,-360.33576351438825,-264.59719747544625,-21.378949370716875,-155.03553430660133
288,-236.5718001553771,-642.2114757501284,-407.63415081589267,-281.16860660632443,136.9386494554286,-367.2119073355482,285.8990874718116,-332.06434907326576,34.496291743669225,122.32528978116198
289,-879.8969131221302,399.74423076875945,349.3856340585149,-547.358364721037,245.17154237028635,103.97896518132126,-225.37609866415306,59.58696474976221,-331.3820782674202,78.75375775826856
290,-247.71835735922286,-954.8386336758323,-4.693045751697056,145.85140640076324,-40.86096390951683,-94.95727202513807,417.6009623529931,177.86868386680138,575.0497608067415,182.52511704150626
291,-29.706066768409656,-445.23786601596186,84.24783100949548,135.08321783226845,-410.57005172779424,907.3041282803039,-115.2761262395645,-199.7382872495537,-182.40908233523683,220.65507008507757
292,-727.6581238989955,638.2666314523461,393.4897512322759,-69.56571230997628,529.5397320819526,-171.9939615170107,-404.3627658668264,-135.20055443164105,155.98799072360023,69.71748530439089
293,-584.751730302847,-442.50031350423086,232.5094822459653,535.0202960498552,-335.5782327051246,-225.70874213872204,4.813579931040489,-235.27015034738133,-9.919500482051438,-300.3121925636826
294,-676.1931104787249,-540.5547166662707,-224.12650315253464,381.7138813808648,-255.63996127893648,132.84112092834786,-9.377050598010888,-650.375338159407,97.80233341154927,-280.1545243237448
295,-292.2939556905216,-470.3929465934361,-306.91385361343447,-440.74781406165965,10.90272809991961,-593.3737953630905,409.3086709050652,-56.44435283935245,-141.04360070521827,299.9262691520065
296,-77.59800593087874,-370.45497544107525,93.87382962331029,474.7483267711153,-527.0972467801768,374.86195255147373,193.6406785445537,-259.5257946672458,28.466387409660488,-87.73026963107137
297,-858.319356846439,-335.84589405420786,-246.4736370069739,-178.63627527224813,363.73007324866086,538.173751587717,264.0885111827433,140.8196548716938,-327.10612035995103,-299.1504673665321
298,953.6701370840469,490.5795014696025,-206.20232843127627,-481.7322335014382,774.3993954264348,320.2373521091669,189.36897882611018,-670.758456925812,79.97420098908218,-426.8202918879641
299,-614.8591715374613,-735.4256930587231,139.07976611675446,189.94133431204156,-401.41131100049336,229.92289200832354,157.06470710948284,-233.45511763420265,125.58136962046821,-84.52294899206264
300,700.6512099982732,109.75768177674713,410.35434491925156,-290.43752147344907,263.42684713683786,454.1344407567615,512.5168211832859,117.24166039419876,70.56288029874135,-400.8198516804522
301,-91.7543088730504,-723.6094154546442,-10.376896671618734,-216.67228339583187,-404.7592185563142,-590.4382697309284,-226.21252582544264,-172.66793206626934,11.205321833860008,19.9007446104674
302,-976.8422032418204,-540.9717033340315,-26.45379431744918,229.27553248363765,139.1337980888727,339.48028104908815,461.9918368385797,-165.86434692300637,-108.38911718513893,-188.49979008950748
303,220.8709124350159,824.6983616370255,-429.8310679128429,53.9672648940575,1065.320163937505,635.3880835338745,-110.28340954217546,-76.04675699529142,568.7949370331235,-87.13501657555277
304,1088.2702781408586,-44.93888137432196,700.0214395046524,-350.0511167343201,76.59901806254256,711.6947364772335,-129.27969782998298,-341.4067930807482,-25.190813849450546,304.75325744952255
305,1052.3663634543725,153.40114019579744,97.92791833982156,400.5061340352699,-26.736855076087647,247.3484055457747,-897.0860811622692,-292.47741660417216,-629.6135795646882,66.27734137910117
306,276.88869624977673,-147.5678188917547,-938.301122615803,-51.89590028462604,-186.9283704733631,80.29445126961585,-441.37908237719347,-306.48024003195553,-103.30183819916873,281.8381769002494
307,264.73698365774226,-841.0583837236503,-196.31297501247985,81.1983582972832,260.7850575783292,-512.9790443307971,18.358311636801506,92.10149948991737,624.9912107008912,-233.1011419964324
308,142.70121953502877,821.4568374345797,51.087212967408384,163.12528541203028,-714.4787628345907,-148.59104913186394,-479.57620626396925,393.06191223193815,467.74012144537596,-126.64939942585491
309,352.2282119408709,-95.42013290251641,-1089.4252560120156,172.27083296069208,93.70723998956294,-132.74383502574204,-281.5090987478653,-715.1605917556103,-53.416273544449,85.91985732388684
310,137.33626398847565,-681.5106153022432,421.92063166722954,30.551830551835476,-601.230576228388,-307.1919696823201,-221.66456930748745,605.3978224001697,-267.9191524032208,-53.68991832311417
311,-483.8942163063941,843.6726043502355,278.9323781456057,-456.5212609168698,75.4079233061385,-255.9147854623103,-819.6628474295179,-57.90034843006718,-221.3760545501347,404.7330008888267
312,-823.4295065013055,-136.85780197026625,-219.33517605751942,120.9706206210594,328.68487622128373,549.5195221856745,615.7886530125049,169.67926296224167,-153.38777134470416,103.12925076627711
313,-957.5605218574354,314.67312078881224,466.7108029166188,-318.43312163412264,531.2548340410166,-114.2928171085695,-499.411014577194,-149.2004504646536,-118.5904348976034,138.32329875655734
314,-645.2872563185753,-443.6902071433015,-290.91180009678965,125.84614928430713,-109.45538103635647,-216.80658627348924,112.4801534398387,-168.6228450401951,-436.5552905757171,532.1684450222176
315,-561.8869193079016,-74.47266928994429,-126.22692023156236,-411.62209059057994,-406.2795155307904,24.546077379836174,88.6264634812973,-200.23812200147452,-146.12596985159414,-674.0620542124389
316,-890.0782209695606,37.40726744957892,122.99078217091638,169.3438199803378,289.22744779749263,203.11735360125934,341.4813083040004,289.2439908272606,-65.70464267550278,60.89431132720194
317,-702.2743652527554,-115.46863327017596,-469.681664830674,265.52329731570865,-504.88826785243714,147.78313464913697,-212.3553035878704,-57.26156158699927,-236.33478682945798,-62.35935234699813
318,-475.9677817148309,-175.3393129568576,-1062.149809458739,130.58670673633011,-16.83659994707793,299.3401396263947,-61.37231741341525,-220.48432442036983,-174.20534044681156,-14.068952545627845
